"File","Title","Description","OGTitleMissing","OGDescriptionMissing"
"shops/seoul/guro-gu/오류동/프리미엄테라피/index.html","프리미엄테라피 | 구로구 오류동 이용 안내","구로구 오류동 지역의 프리미엄테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/guro-gu/항동/한국미인테라피/index.html","한국미인테라피 | 구로구 항동 이용 안내","구로구 항동 지역의 한국미인테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/guro-gu/항동/너무이쁜테라피/index.html","너무이쁜테라피 | 구로구 항동 이용 안내","구로구 항동 지역의 너무이쁜테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/guro-gu/항동/love테라피/index.html","love테라피 | 구로구 항동 이용 안내","구로구 항동 지역의 love테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/guro-gu/항동/프리미엄테라피/index.html","프리미엄테라피 | 구로구 항동 이용 안내","구로구 항동 지역의 프리미엄테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/geumcheon-gu/가산동/한국미인테라피/index.html","한국미인테라피 | 금천구 가산동 이용 안내","금천구 가산동 지역의 한국미인테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/geumcheon-gu/가산동/너무이쁜테라피/index.html","너무이쁜테라피 | 금천구 가산동 이용 안내","금천구 가산동 지역의 너무이쁜테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/geumcheon-gu/가산동/love테라피/index.html","love테라피 | 금천구 가산동 이용 안내","금천구 가산동 지역의 love테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/geumcheon-gu/가산동/프리미엄테라피/index.html","프리미엄테라피 | 금천구 가산동 이용 안내","금천구 가산동 지역의 프리미엄테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/geumcheon-gu/독산동/한국미인테라피/index.html","한국미인테라피 | 금천구 독산동 이용 안내","금천구 독산동 지역의 한국미인테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/geumcheon-gu/독산동/너무이쁜테라피/index.html","너무이쁜테라피 | 금천구 독산동 이용 안내","금천구 독산동 지역의 너무이쁜테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/geumcheon-gu/독산동/love테라피/index.html","love테라피 | 금천구 독산동 이용 안내","금천구 독산동 지역의 love테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/geumcheon-gu/독산동/프리미엄테라피/index.html","프리미엄테라피 | 금천구 독산동 이용 안내","금천구 독산동 지역의 프리미엄테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/geumcheon-gu/시흥동/한국미인테라피/index.html","한국미인테라피 | 금천구 시흥동 이용 안내","금천구 시흥동 지역의 한국미인테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/geumcheon-gu/시흥동/너무이쁜테라피/index.html","너무이쁜테라피 | 금천구 시흥동 이용 안내","금천구 시흥동 지역의 너무이쁜테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/geumcheon-gu/시흥동/love테라피/index.html","love테라피 | 금천구 시흥동 이용 안내","금천구 시흥동 지역의 love테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/geumcheon-gu/시흥동/프리미엄테라피/index.html","프리미엄테라피 | 금천구 시흥동 이용 안내","금천구 시흥동 지역의 프리미엄테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/nowon-gu/3동/한국미인테라피/index.html","한국미인테라피 | 노원구 3동 이용 안내","노원구 3동 지역의 한국미인테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/nowon-gu/3동/너무이쁜테라피/index.html","너무이쁜테라피 | 노원구 3동 이용 안내","노원구 3동 지역의 너무이쁜테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/nowon-gu/3동/love테라피/index.html","love테라피 | 노원구 3동 이용 안내","노원구 3동 지역의 love테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/nowon-gu/3동/프리미엄테라피/index.html","프리미엄테라피 | 노원구 3동 이용 안내","노원구 3동 지역의 프리미엄테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/nowon-gu/4동/한국미인테라피/index.html","한국미인테라피 | 노원구 4동 이용 안내","노원구 4동 지역의 한국미인테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/nowon-gu/4동/너무이쁜테라피/index.html","너무이쁜테라피 | 노원구 4동 이용 안내","노원구 4동 지역의 너무이쁜테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/nowon-gu/4동/love테라피/index.html","love테라피 | 노원구 4동 이용 안내","노원구 4동 지역의 love테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/nowon-gu/4동/프리미엄테라피/index.html","프리미엄테라피 | 노원구 4동 이용 안내","노원구 4동 지역의 프리미엄테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/nowon-gu/7동/한국미인테라피/index.html","한국미인테라피 | 노원구 7동 이용 안내","노원구 7동 지역의 한국미인테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/nowon-gu/7동/너무이쁜테라피/index.html","너무이쁜테라피 | 노원구 7동 이용 안내","노원구 7동 지역의 너무이쁜테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/nowon-gu/7동/love테라피/index.html","love테라피 | 노원구 7동 이용 안내","노원구 7동 지역의 love테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/nowon-gu/7동/프리미엄테라피/index.html","프리미엄테라피 | 노원구 7동 이용 안내","노원구 7동 지역의 프리미엄테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/nowon-gu/공릉동/한국미인테라피/index.html","한국미인테라피 | 노원구 공릉동 이용 안내","노원구 공릉동 지역의 한국미인테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/nowon-gu/공릉동/너무이쁜테라피/index.html","너무이쁜테라피 | 노원구 공릉동 이용 안내","노원구 공릉동 지역의 너무이쁜테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/nowon-gu/공릉동/love테라피/index.html","love테라피 | 노원구 공릉동 이용 안내","노원구 공릉동 지역의 love테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/nowon-gu/공릉동/프리미엄테라피/index.html","프리미엄테라피 | 노원구 공릉동 이용 안내","노원구 공릉동 지역의 프리미엄테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/nowon-gu/상계동/한국미인테라피/index.html","한국미인테라피 | 노원구 상계동 이용 안내","노원구 상계동 지역의 한국미인테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/nowon-gu/상계동/너무이쁜테라피/index.html","너무이쁜테라피 | 노원구 상계동 이용 안내","노원구 상계동 지역의 너무이쁜테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/nowon-gu/상계동/love테라피/index.html","love테라피 | 노원구 상계동 이용 안내","노원구 상계동 지역의 love테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/nowon-gu/상계동/프리미엄테라피/index.html","프리미엄테라피 | 노원구 상계동 이용 안내","노원구 상계동 지역의 프리미엄테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/nowon-gu/월계동/한국미인테라피/index.html","한국미인테라피 | 노원구 월계동 이용 안내","노원구 월계동 지역의 한국미인테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/nowon-gu/월계동/너무이쁜테라피/index.html","너무이쁜테라피 | 노원구 월계동 이용 안내","노원구 월계동 지역의 너무이쁜테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/nowon-gu/월계동/love테라피/index.html","love테라피 | 노원구 월계동 이용 안내","노원구 월계동 지역의 love테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/nowon-gu/월계동/프리미엄테라피/index.html","프리미엄테라피 | 노원구 월계동 이용 안내","노원구 월계동 지역의 프리미엄테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/nowon-gu/중계동/한국미인테라피/index.html","한국미인테라피 | 노원구 중계동 이용 안내","노원구 중계동 지역의 한국미인테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/nowon-gu/중계동/너무이쁜테라피/index.html","너무이쁜테라피 | 노원구 중계동 이용 안내","노원구 중계동 지역의 너무이쁜테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/nowon-gu/중계동/love테라피/index.html","love테라피 | 노원구 중계동 이용 안내","노원구 중계동 지역의 love테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/nowon-gu/중계동/프리미엄테라피/index.html","프리미엄테라피 | 노원구 중계동 이용 안내","노원구 중계동 지역의 프리미엄테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/nowon-gu/중계본동/한국미인테라피/index.html","한국미인테라피 | 노원구 중계본동 이용 안내","노원구 중계본동 지역의 한국미인테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/nowon-gu/중계본동/너무이쁜테라피/index.html","너무이쁜테라피 | 노원구 중계본동 이용 안내","노원구 중계본동 지역의 너무이쁜테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/nowon-gu/중계본동/love테라피/index.html","love테라피 | 노원구 중계본동 이용 안내","노원구 중계본동 지역의 love테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/nowon-gu/중계본동/프리미엄테라피/index.html","프리미엄테라피 | 노원구 중계본동 이용 안내","노원구 중계본동 지역의 프리미엄테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/nowon-gu/하계동/한국미인테라피/index.html","한국미인테라피 | 노원구 하계동 이용 안내","노원구 하계동 지역의 한국미인테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/nowon-gu/하계동/너무이쁜테라피/index.html","너무이쁜테라피 | 노원구 하계동 이용 안내","노원구 하계동 지역의 너무이쁜테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/nowon-gu/하계동/love테라피/index.html","love테라피 | 노원구 하계동 이용 안내","노원구 하계동 지역의 love테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/nowon-gu/하계동/프리미엄테라피/index.html","프리미엄테라피 | 노원구 하계동 이용 안내","노원구 하계동 지역의 프리미엄테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/dobong-gu/도봉동/한국미인테라피/index.html","한국미인테라피 | 도봉구 도봉동 이용 안내","도봉구 도봉동 지역의 한국미인테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/dobong-gu/도봉동/너무이쁜테라피/index.html","너무이쁜테라피 | 도봉구 도봉동 이용 안내","도봉구 도봉동 지역의 너무이쁜테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/dobong-gu/도봉동/love테라피/index.html","love테라피 | 도봉구 도봉동 이용 안내","도봉구 도봉동 지역의 love테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/dobong-gu/도봉동/프리미엄테라피/index.html","프리미엄테라피 | 도봉구 도봉동 이용 안내","도봉구 도봉동 지역의 프리미엄테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/dobong-gu/방학동/한국미인테라피/index.html","한국미인테라피 | 도봉구 방학동 이용 안내","도봉구 방학동 지역의 한국미인테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/dobong-gu/방학동/너무이쁜테라피/index.html","너무이쁜테라피 | 도봉구 방학동 이용 안내","도봉구 방학동 지역의 너무이쁜테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/dobong-gu/방학동/love테라피/index.html","love테라피 | 도봉구 방학동 이용 안내","도봉구 방학동 지역의 love테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/dobong-gu/방학동/프리미엄테라피/index.html","프리미엄테라피 | 도봉구 방학동 이용 안내","도봉구 방학동 지역의 프리미엄테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/dobong-gu/쌍문동/한국미인테라피/index.html","한국미인테라피 | 도봉구 쌍문동 이용 안내","도봉구 쌍문동 지역의 한국미인테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/dobong-gu/쌍문동/너무이쁜테라피/index.html","너무이쁜테라피 | 도봉구 쌍문동 이용 안내","도봉구 쌍문동 지역의 너무이쁜테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/dobong-gu/쌍문동/love테라피/index.html","love테라피 | 도봉구 쌍문동 이용 안내","도봉구 쌍문동 지역의 love테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/dobong-gu/쌍문동/프리미엄테라피/index.html","프리미엄테라피 | 도봉구 쌍문동 이용 안내","도봉구 쌍문동 지역의 프리미엄테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/dobong-gu/창동/한국미인테라피/index.html","한국미인테라피 | 도봉구 창동 이용 안내","도봉구 창동 지역의 한국미인테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/dobong-gu/창동/너무이쁜테라피/index.html","너무이쁜테라피 | 도봉구 창동 이용 안내","도봉구 창동 지역의 너무이쁜테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/dobong-gu/창동/love테라피/index.html","love테라피 | 도봉구 창동 이용 안내","도봉구 창동 지역의 love테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/dobong-gu/창동/프리미엄테라피/index.html","프리미엄테라피 | 도봉구 창동 이용 안내","도봉구 창동 지역의 프리미엄테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/dongdaemun-gu/답십리동/한국미인테라피/index.html","한국미인테라피 | 동대문구 답십리동 이용 안내","동대문구 답십리동 지역의 한국미인테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/dongdaemun-gu/답십리동/너무이쁜테라피/index.html","너무이쁜테라피 | 동대문구 답십리동 이용 안내","동대문구 답십리동 지역의 너무이쁜테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/dongdaemun-gu/답십리동/love테라피/index.html","love테라피 | 동대문구 답십리동 이용 안내","동대문구 답십리동 지역의 love테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/dongdaemun-gu/답십리동/프리미엄테라피/index.html","프리미엄테라피 | 동대문구 답십리동 이용 안내","동대문구 답십리동 지역의 프리미엄테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/dongdaemun-gu/신설동/한국미인테라피/index.html","한국미인테라피 | 동대문구 신설동 이용 안내","동대문구 신설동 지역의 한국미인테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/dongdaemun-gu/신설동/너무이쁜테라피/index.html","너무이쁜테라피 | 동대문구 신설동 이용 안내","동대문구 신설동 지역의 너무이쁜테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/dongdaemun-gu/신설동/love테라피/index.html","love테라피 | 동대문구 신설동 이용 안내","동대문구 신설동 지역의 love테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/dongdaemun-gu/신설동/프리미엄테라피/index.html","프리미엄테라피 | 동대문구 신설동 이용 안내","동대문구 신설동 지역의 프리미엄테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/dongdaemun-gu/용두동/한국미인테라피/index.html","한국미인테라피 | 동대문구 용두동 이용 안내","동대문구 용두동 지역의 한국미인테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/dongdaemun-gu/용두동/너무이쁜테라피/index.html","너무이쁜테라피 | 동대문구 용두동 이용 안내","동대문구 용두동 지역의 너무이쁜테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/dongdaemun-gu/용두동/love테라피/index.html","love테라피 | 동대문구 용두동 이용 안내","동대문구 용두동 지역의 love테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/dongdaemun-gu/용두동/프리미엄테라피/index.html","프리미엄테라피 | 동대문구 용두동 이용 안내","동대문구 용두동 지역의 프리미엄테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/dongdaemun-gu/이문동/한국미인테라피/index.html","한국미인테라피 | 동대문구 이문동 이용 안내","동대문구 이문동 지역의 한국미인테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/dongdaemun-gu/이문동/너무이쁜테라피/index.html","너무이쁜테라피 | 동대문구 이문동 이용 안내","동대문구 이문동 지역의 너무이쁜테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/dongdaemun-gu/이문동/love테라피/index.html","love테라피 | 동대문구 이문동 이용 안내","동대문구 이문동 지역의 love테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/dongdaemun-gu/이문동/프리미엄테라피/index.html","프리미엄테라피 | 동대문구 이문동 이용 안내","동대문구 이문동 지역의 프리미엄테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/dongdaemun-gu/장안동/한국미인테라피/index.html","한국미인테라피 | 동대문구 장안동 이용 안내","동대문구 장안동 지역의 한국미인테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/dongdaemun-gu/장안동/너무이쁜테라피/index.html","너무이쁜테라피 | 동대문구 장안동 이용 안내","동대문구 장안동 지역의 너무이쁜테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/dongdaemun-gu/장안동/love테라피/index.html","love테라피 | 동대문구 장안동 이용 안내","동대문구 장안동 지역의 love테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/dongdaemun-gu/장안동/프리미엄테라피/index.html","프리미엄테라피 | 동대문구 장안동 이용 안내","동대문구 장안동 지역의 프리미엄테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/dongdaemun-gu/전농동/한국미인테라피/index.html","한국미인테라피 | 동대문구 전농동 이용 안내","동대문구 전농동 지역의 한국미인테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/dongdaemun-gu/전농동/너무이쁜테라피/index.html","너무이쁜테라피 | 동대문구 전농동 이용 안내","동대문구 전농동 지역의 너무이쁜테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/dongdaemun-gu/전농동/love테라피/index.html","love테라피 | 동대문구 전농동 이용 안내","동대문구 전농동 지역의 love테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/dongdaemun-gu/전농동/프리미엄테라피/index.html","프리미엄테라피 | 동대문구 전농동 이용 안내","동대문구 전농동 지역의 프리미엄테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/dongdaemun-gu/제기동/한국미인테라피/index.html","한국미인테라피 | 동대문구 제기동 이용 안내","동대문구 제기동 지역의 한국미인테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/dongdaemun-gu/제기동/너무이쁜테라피/index.html","너무이쁜테라피 | 동대문구 제기동 이용 안내","동대문구 제기동 지역의 너무이쁜테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/dongdaemun-gu/제기동/love테라피/index.html","love테라피 | 동대문구 제기동 이용 안내","동대문구 제기동 지역의 love테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/dongdaemun-gu/제기동/프리미엄테라피/index.html","프리미엄테라피 | 동대문구 제기동 이용 안내","동대문구 제기동 지역의 프리미엄테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/dongdaemun-gu/청량리동/한국미인테라피/index.html","한국미인테라피 | 동대문구 청량리동 이용 안내","동대문구 청량리동 지역의 한국미인테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/dongdaemun-gu/청량리동/너무이쁜테라피/index.html","너무이쁜테라피 | 동대문구 청량리동 이용 안내","동대문구 청량리동 지역의 너무이쁜테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/dongdaemun-gu/청량리동/love테라피/index.html","love테라피 | 동대문구 청량리동 이용 안내","동대문구 청량리동 지역의 love테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/dongdaemun-gu/청량리동/프리미엄테라피/index.html","프리미엄테라피 | 동대문구 청량리동 이용 안내","동대문구 청량리동 지역의 프리미엄테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/dongdaemun-gu/회기동/한국미인테라피/index.html","한국미인테라피 | 동대문구 회기동 이용 안내","동대문구 회기동 지역의 한국미인테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
"shops/seoul/dongdaemun-gu/회기동/너무이쁜테라피/index.html","너무이쁜테라피 | 동대문구 회기동 이용 안내","동대문구 회기동 지역의 너무이쁜테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","True","True"
