"업체명","적용지역","광역지역","상위지역","하위지역","대표역","대표역주소","역노선","위치표시","주소표시","역선정방식","역거리km","계산상가까운역","계산거리km"
"","서울","서울","마포구","아현동","애오개역","서울특별시 마포구 마포대로 지하210(아현동)","5호선","애오개역 인근","서울특별시 마포구 마포대로 지하210(아현동)","좌표최단거리","0.50","애오개역","0.50"
"","서울","서울","마포구","연남동","홍대입구역","서울특별시 마포구 양화로 188","인천국제공항선","홍대입구역 인근","서울특별시 마포구 양화로 188","좌표최단거리","0.65","홍대입구역","0.65"
"","서울","서울","마포구","염리동","대흥역","서울특별시 마포구 대흥로 지하85(대흥동)","6호선","대흥역 인근","서울특별시 마포구 대흥로 지하85(대흥동)","좌표최단거리","0.57","대흥역","0.57"
"","서울","서울","마포구","용강동","마포역","서울특별시 마포구 마포대로 지하33(도화동)","5호선","마포역 인근","서울특별시 마포구 마포대로 지하33(도화동)","좌표최단거리","0.37","마포역","0.37"
"","서울","서울","마포구","합정동","합정역","서울특별시 마포구 양화로 지하45(합정동)","6호선","합정역 인근","서울특별시 마포구 양화로 지하45(합정동)","좌표최단거리","0.38","합정역","0.38"
"","서울","서울","서대문구","남가좌동","가좌역","서울시 서대문구 수색로 27(남가좌동)","경의중앙선","가좌역 인근","서울시 서대문구 수색로 27(남가좌동)","좌표최단거리","1.05","가좌역","1.05"
"","서울","서울","서대문구","북가좌동","증산역","서울특별시 은평구 증산로 지하306(증산동)","6호선","증산역 인근","서울특별시 은평구 증산로 지하306(증산동)","좌표최단거리","0.56","증산역","0.56"
"","서울","서울","서대문구","북아현동","아현역","서울특별시 마포구 신촌로 지하270(아현동)","2호선","아현역 인근","서울특별시 마포구 신촌로 지하270(아현동)","좌표최단거리","0.70","아현역","0.70"
"","서울","서울","서대문구","신촌동","신촌역","서울특별시 서대문구 신촌역로 30 신촌민자역사","경의중앙선","신촌역 인근","서울특별시 서대문구 신촌역로 30 신촌민자역사","좌표최단거리","0.72","신촌역","0.72"
"","서울","서울","서대문구","연희동","가좌역","서울시 서대문구 수색로 27(남가좌동)","경의중앙선","가좌역 인근","서울시 서대문구 수색로 27(남가좌동)","좌표최단거리","1.47","가좌역","1.47"
"","서울","서울","서대문구","천연동","서대문역","서울특별시 종로구 통일로 지하126(평동)","5호선","서대문역 인근","서울특별시 종로구 통일로 지하126(평동)","좌표최단거리","0.60","서대문역","0.60"
"","서울","서울","서대문구","충현동","충정로역","서울특별시 서대문구 충정로 지하 28-1(충정로3가)","5호선","충정로역 인근","서울특별시 서대문구 충정로 지하 28-1(충정로3가)","좌표최단거리","0.64","충정로역","0.64"
"","서울","서울","서대문구","홍은동","홍제역","서울특별시 서대문구 통일로 지하440-1(홍제동)","3호선","홍제역 인근","서울특별시 서대문구 통일로 지하440-1(홍제동)","좌표최단거리","0.76","홍제역","0.76"
"","서울","서울","서대문구","홍제동","홍제역","서울특별시 서대문구 통일로 지하440-1(홍제동)","3호선","홍제역 인근","서울특별시 서대문구 통일로 지하440-1(홍제동)","좌표최단거리","0.31","홍제역","0.31"
"","서울","서울","서초구","내곡동","청계산입구역","서울특별시 서초구 청계산로 지하 179","신분당선","청계산입구역 인근","서울특별시 서초구 청계산로 지하 179","좌표최단거리","1.19","청계산입구역","1.19"
"","서울","서울","서초구","반포동","고속터미널역","서울특별시 서초구 신반포로 지하188","서울 도시철도 9호선","고속터미널역 인근","서울특별시 서초구 신반포로 지하188","좌표최단거리","0.29","고속터미널역","0.29"
"","서울","서울","서초구","반포본동","구반포역","서울특별시 서초구 신반포로 지하17","서울 도시철도 9호선","구반포역 인근","서울특별시 서초구 신반포로 지하17","좌표최단거리","0.42","구반포역","0.42"
"","서울","서울","서초구","방배동","방배역","서울특별시 서초구 방배로 지하80(방배동)","2호선","방배역 인근","서울특별시 서초구 방배로 지하80(방배동)","좌표최단거리","0.51","방배역","0.51"
"","서울","서울","서초구","방배본동","내방역","서울특별시 서초구 서초대로 지하103(방배동)","7호선","내방역 인근","서울특별시 서초구 서초대로 지하103(방배동)","좌표최단거리","0.33","내방역","0.33"
"","서울","서울","서초구","서초동","남부터미널역","서울특별시 서초구 서초중앙로 지하31(서초동)","3호선","남부터미널역 인근","서울특별시 서초구 서초중앙로 지하31(서초동)","좌표최단거리","0.39","남부터미널역","0.39"
"","서울","서울","서초구","양재동","양재시민의숲역","서울특별시 서초구 매헌로 지하 116","신분당선","양재시민의숲역 인근","서울특별시 서초구 매헌로 지하 116","좌표최단거리","0.22","양재시민의숲역","0.22"
"","서울","서울","서초구","잠원동","잠원역","서울특별시 서초구 잠원로4길 지하46(잠원동)","3호선","잠원역 인근","서울특별시 서초구 잠원로4길 지하46(잠원동)","좌표최단거리","0.59","잠원역","0.59"
"","서울","서울","성동구","3가동","신금호역","서울특별시 성동구 금호로 지하154(금호동2가)","5호선","신금호역 인근","서울특별시 성동구 금호로 지하154(금호동2가)","좌표최단거리","0.19","신금호역","0.19"
"","서울","서울","성동구","금호1가동","행당역","서울특별시 성동구 행당로 지하89(행당동)","5호선","행당역 인근","서울특별시 성동구 행당로 지하89(행당동)","좌표최단거리","0.56","행당역","0.56"
"","서울","서울","성동구","금호4가동","옥수역","서울시 성동구 동호로 지하21(옥수동)","경원선","옥수역 인근","서울시 성동구 동호로 지하21(옥수동)","좌표최단거리","0.69","옥수역","0.69"
"","서울","서울","성동구","마장동","마장역","서울특별시 성동구 마장로 지하296(마장동)","5호선","마장역 인근","서울특별시 성동구 마장로 지하296(마장동)","좌표최단거리","0.27","마장역","0.27"
"","서울","서울","성동구","사근동","용답역","서울특별시 성동구 용답길 86(용답동)","2호선","용답역 인근","서울특별시 성동구 용답길 86(용답동)","좌표최단거리","0.42","용답역","0.42"
"","서울","서울","성동구","성수1가제1동","","","","성수1가제1동 중심","서울 성동구 성수1가제1동","지역중심","","",""
"","서울","서울","성동구","성수1가제2동","뚝섬역","서울특별시 성동구 아차산로 18(성수동1가)","2호선","뚝섬역 인근","서울특별시 성동구 아차산로 18(성수동1가)","좌표최단거리","0.25","뚝섬역","0.25"
"","서울","서울","성동구","성수2가제1동","","","","성수2가제1동 중심","서울 성동구 성수2가제1동","지역중심","","",""
"","서울","서울","성동구","성수2가제3동","","","","성수2가제3동 중심","서울 성동구 성수2가제3동","지역중심","","",""
"","서울","서울","성동구","송정동","어린이대공원역","서울특별시 광진구 능동로 지하210(화양동)","7호선","어린이대공원역 인근","서울특별시 광진구 능동로 지하210(화양동)","좌표최단거리","0.84","어린이대공원역","0.84"
"","서울","서울","성동구","옥수동","옥수역","서울특별시 성동구 동호로 21(옥수동)","3호선","옥수역 인근","서울특별시 성동구 동호로 21(옥수동)","좌표최단거리","0.07","옥수역","0.07"
"","서울","서울","성동구","왕십리도선동","상왕십리역","서울특별시 성동구 왕십리로 지하374(하왕십리동)","2호선","상왕십리역 인근","서울특별시 성동구 왕십리로 지하374(하왕십리동)","좌표최단거리","0.23","상왕십리역","0.23"
"","서울","서울","성동구","왕십리동","왕십리역","서울시 성동구 왕십리 광장로 17(행당동)","경원선","왕십리역 인근","서울시 성동구 왕십리 광장로 17(행당동)","동일이름지역검증","","",""
"","서울","서울","성동구","용답동","장한평역","서울특별시 동대문구 천호대로 지하405(장안동)","5호선","장한평역 인근","서울특별시 동대문구 천호대로 지하405(장안동)","좌표최단거리","0.58","장한평역","0.58"
"","서울","서울","성동구","응봉동","응봉역","서울시 성동구 고산자로 123(응봉동)","경원선","응봉역 인근","서울시 성동구 고산자로 123(응봉동)","좌표최단거리","0.24","응봉역","0.24"
"","서울","서울","성동구","행당동","왕십리역","서울특별시 성동구 왕십리로 지하300(행당동)","2호선","왕십리역 인근","서울특별시 성동구 왕십리로 지하300(행당동)","좌표최단거리","0.40","왕십리역","0.40"
"","서울","서울","성북구","길음동","길음역","서울특별시 성북구 동소문로 지하248(길음동)","4호선","길음역 인근","서울특별시 성북구 동소문로 지하248(길음동)","좌표최단거리","0.71","길음역","0.71"
"","서울","서울","성북구","돈암동","성신여대입구역","서울특별시 성북구 동소문로 지하102(동선동4가)","4호선","성신여대입구역 인근","서울특별시 성북구 동소문로 지하102(동선동4가)","좌표최단거리","0.66","성신여대입구역","0.66"
