"업체명","적용지역","광역지역","상위지역","하위지역","지역위도","지역경도","지오코딩상태","대표역","역노선","역운영기관","역도로명주소","역거리km","검토필요","검색결과주소"
"한국미인테라피","경기","경기","평택시","포승읍","36.9808400","126.8653400","OK","서정리역","경부선","한국철도공사","경기도 평택시 탄현로 51","18.65","15km초과","포승읍, 평택시, 경기도, 17965, 대한민국"
"한국미인테라피","경기","경기","평택시","현덕면","36.9483725","126.9237016","OK","평택역","경부선","한국철도공사","경기도 평택시 평택로 51","15.12","15km초과","현덕면, 평택시, 경기도, 17946, 대한민국"
"한국미인테라피","경기","경기","포천시","가산면","37.8359533","127.1919212","OK","덕정역","경원선","한국철도공사","경기도 양주시 화합로 1356","11.48","8km초과","가산면, 포천시, 경기도, 11164, 대한민국"
"한국미인테라피","경기","경기","포천시","관인면","38.1370600","127.2397700","OK","연천역","경원선","한국철도공사","경기도 연천군 연천읍 연천로 273-7(차탄리)","15.09","15km초과","관인면, 포천시, 경기도, 11101, 대한민국"
"한국미인테라피","경기","경기","포천시","군내면","37.8772300","127.2219800","OK","덕정역","경원선","한국철도공사","경기도 양주시 화합로 1356","14.59","8km초과","군내면, 포천시, 경기도, 11155, 대한민국"
"한국미인테라피","경기","경기","포천시","내촌면","37.7981539","127.2341011","OK","진접역","진접선","남양주도시공사","경기도 남양주시 진접읍 경복대로 지하 244","9.06","8km초과","내촌면, 포천시, 경기도, 11189, 대한민국"
"한국미인테라피","경기","경기","포천시","선단동","37.8642666","127.1466017","OK","덕정역","경원선","한국철도공사","경기도 양주시 화합로 1356","7.83","","선단동, 포천시, 경기도, 대한민국"
"한국미인테라피","경기","경기","포천시","소흘읍","37.8039536","127.1496410","OK","곤제역","의정부","의정부경량전철㈜","경기도 의정부시 천보로 173","8.29","8km초과","소흘읍, 포천시, 경기도, 11182, 대한민국"
"한국미인테라피","경기","경기","포천시","신북면","37.9456000","127.1783800","OK","소요산역","경원선","한국철도공사","경기도 동두천시 평화로 2925(상봉암동 126)","10.30","8km초과","신북면, 포천시, 경기도, 대한민국"
"한국미인테라피","경기","경기","포천시","영북면","38.0769600","127.2746200","OK","연천역","경원선","한국철도공사","경기도 연천군 연천읍 연천로 273-7(차탄리)","17.78","15km초과","영북면, 포천시, 경기도, 11107, 대한민국"
"한국미인테라피","경기","경기","포천시","영중면","38.0061106","127.2444728","OK","청산역","경원선","한국철도공사","경기도 연천군 청산면 초성리 170-1","14.98","8km초과","영중면, 포천시, 경기도, 11129, 대한민국"
"한국미인테라피","경기","경기","포천시","이동면","38.0387563","127.3658983","OK","전곡역","경원선","한국철도공사","경기도 연천군 전곡읍 전곡역로 75(전곡리)","25.80","15km초과","이동면, 포천시, 경기도, 11113, 대한민국"
"한국미인테라피","경기","경기","포천시","일동면","37.9599732","127.3215602","OK","청산역","경원선","한국철도공사","경기도 연천군 청산면 초성리 170-1","22.04","15km초과","일동면, 포천시, 경기도, 11116, 대한민국"
"한국미인테라피","경기","경기","포천시","창수면","38.0202500","127.1755700","OK","전곡역","경원선","한국철도공사","경기도 연천군 전곡읍 전곡역로 75(전곡리)","9.09","8km초과","창수면, 포천시, 경기도, 11134, 대한민국"
"한국미인테라피","경기","경기","포천시","포천동","37.8915944","127.1801797","OK","동두천중앙역","경원선","한국철도공사","경기도 동두천시 동두천로 228(생연동 682)","10.91","8km초과","포천동, 포천시, 경기도, 대한민국"
"한국미인테라피","경기","경기","포천시","화현면","37.8971547","127.2817387","OK","동두천중앙역","경원선","한국철도공사","경기도 동두천시 동두천로 228(생연동 682)","19.77","15km초과","화현면, 포천시, 경기도, 11123, 대한민국"
"한국미인테라피","경기","경기","하남시","감북동","37.5187770","127.1565830","OK","중앙보훈병원역","수도권  도시철도 9호선","서울시메트로9호선㈜","서울특별시 강동구 명일로 지하 117","1.32","","감북동, 하남시, 경기도, 대한민국"
"한국미인테라피","경기","경기","하남시","감일동","37.5000721","127.1682337","OK","마천역","5호선","서울교통공사","서울특별시 송파구 마천로57길 지하7(마천동)","1.48","","감일동, 하남시, 경기도, 대한민국"
"한국미인테라피","경기","경기","하남시","덕풍동","37.5451587","127.2021787","OK","하남시청역","5호선","서울교통공사","경기도 하남시 하남대로 지하820(덕풍동)","0.57","","덕풍동, 덕풍3동, 하남시, 경기도, 12936, 대한민국"
"한국미인테라피","경기","경기","하남시","미사동","37.5698900","127.2054400","OK","미사역","5호선","서울교통공사","경기도 하남시 미사강변동로 지하90(망월동)","1.34","","미사동, 미사리, 미사1동, 하남시, 경기도, 12900, 대한민국"
"한국미인테라피","경기","경기","하남시","신장동","37.5426986","127.2133852","OK","하남시청역","5호선","서울교통공사","경기도 하남시 하남대로 지하820(덕풍동)","0.58","","신장동, 신장2동, 하남시, 경기도, 12950, 대한민국"
"한국미인테라피","경기","경기","하남시","위례동","37.4822575","127.1616045","OK","마천역","5호선","서울교통공사","서울특별시 송파구 마천로57길 지하7(마천동)","1.61","","위례동, 하남시, 경기도, 대한민국"
"한국미인테라피","경기","경기","하남시","천현동","37.5131064","127.2458999","OK","하남검단산역","5호선","서울교통공사","경기도 하남시 대청로 지하100(창우동)","3.56","","천현동, 하남시, 경기도, 대한민국"
"한국미인테라피","경기","경기","하남시","초이동","37.5318250","127.1749883","OK","중앙보훈병원역","수도권  도시철도 9호선","서울시메트로9호선㈜","서울특별시 강동구 명일로 지하 117","2.36","","초이동, 하남시, 경기도, 대한민국"
"한국미인테라피","경기","경기","하남시","춘궁동","37.5064520","127.1977057","OK","하남시청역","5호선","서울교통공사","경기도 하남시 하남대로 지하820(덕풍동)","4.00","","춘궁동, 하남시, 경기도, 대한민국"
"한국미인테라피","경기","경기","화성시-동탄구","동탄동","","","OK","","","","","","역미배정",""
"한국미인테라피","경기","경기","화성시-만세구","남양읍","37.2098661","126.8219260","OK","야목역","수인선","한국철도공사","경기도 화성시 매송면 본오매송로 286(야목리)","7.93","","남양읍, 만세구, 화성시, 경기도, 대한민국"
"한국미인테라피","경기","경기","화성시-만세구","마도면","37.2055325","126.7696540","OK","원시역","서해선","한국철도공사","경기도 안산시 단원구 선단로 지하 70","10.91","8km초과","마도면 행정복지센터, 389, 마도북로, 만세구, 화성시, 경기도, 18537, 대한민국"
"한국미인테라피","경기","경기","화성시-만세구","새솔동","37.2814080","126.8189116","OK","사리역","수인선","한국철도공사","경기도 안산시 상록구 충장로 103(사동)","3.54","","새솔동, 만세구, 화성시, 경기도, 대한민국"
"한국미인테라피","경기","경기","화성시-만세구","서신면","37.1665592","126.7087827","OK","원시역","서해선","한국철도공사","경기도 안산시 단원구 선단로 지하 70","16.63","15km초과","서신면 행정복지센터, 1702, 궁평항로, 만세구, 화성시, 경기도, 18555, 대한민국"
"한국미인테라피","경기","경기","화성시-만세구","송산면","37.2178997","126.7391529","OK","원시역","서해선","한국철도공사","경기도 안산시 단원구 선단로 지하 70","10.32","8km초과","송산면 행정복지센터, 12, 매봉산길, 수노을그린팰리스 2차, 만세구, 화성시, 경기도, 18549, 대한민국"
"한국미인테라피","경기","경기","화성시-만세구","양감면","37.0815708","126.9455851","OK","송탄역","경부선","한국철도공사","경기도 평택시 신장동 송탄공원로 43","9.68","8km초과","양감면 행정복지센터, 7, 초록로, 만세구, 화성시, 경기도, 18633, 대한민국"
"한국미인테라피","경기","경기","화성시-만세구","우정읍","37.0898420","126.8154337","OK","어천역","수인선","한국철도공사","경기도 화성시 매송면 화성로 2227-5(어천리)","19.64","15km초과","우정읍 행정복지센터, 109-14, 쌍봉로, 만세구, 화성시, 경기도, 18563, 대한민국"
"한국미인테라피","경기","경기","화성시-만세구","장안면","37.0797371","126.8313313","OK","송탄역","경부선","한국철도공사","경기도 평택시 신장동 송탄공원로 43","19.79","15km초과","장안면 행정복지센터, 1460-7, 포승장안로, 만세구, 화성시, 경기도, 18584, 대한민국"
"한국미인테라피","경기","경기","화성시-만세구","팔탄면","37.1362666","126.8789260","OK","어천역","수인선","한국철도공사","경기도 화성시 매송면 화성로 2227-5(어천리)","12.93","8km초과","팔탄면 체육센터, 서해안고속도로, 만세구, 화성시, 경기도, 18577, 대한민국"
"한국미인테라피","경기","경기","화성시-만세구","향남읍","37.1324577","126.9203262","OK","세마역","경부선","한국철도공사","경기도 오산시 세마역로 88","12.49","8km초과","향남읍 행정복지센터, 89, 발안로, 만세구, 화성시, 경기도, 18592, 대한민국"
"한국미인테라피","경기","경기","화성시-병점구","반월동","37.2301800","127.0649700","OK","망포역","분당선","한국철도공사","경기도 수원시 영통구 봉영로 지하 1520","1.86","","반월동, 병점구, 화성시, 경기도, 대한민국"
"한국미인테라피","경기","경기","화성시-병점구","병점동","37.2072052","127.0419929","OK","병점역","경부선","한국철도공사","경기도 화성시 떡전골로 97","0.77","","병점동, 병점2동, 병점구, 화성시, 경기도, 18410, 대한민국"
"한국미인테라피","경기","경기","화성시-병점구","진안동","37.2154948","127.0378136","OK","병점역","경부선","한국철도공사","경기도 화성시 떡전골로 97","1.05","","진안동, 병점구, 화성시, 경기도, 18392, 대한민국"
"한국미인테라피","경기","경기","화성시-병점구","화산동","37.2061527","127.0148452","OK","병점역","경부선","한국철도공사","경기도 화성시 떡전골로 97","1.63","","화산동 행정복지센터, 16, 화산중앙로, 송산동, 병점구, 화성시, 경기도, 18360, 대한민국"
"한국미인테라피","경기","경기","화성시-효행구","기배동","37.2243819","126.9859687","OK","오목천역","수인선","한국철도공사","경기도 수원시 권선구 삼천병마로 1576(오목천동)","2.86","","기배동, 효행구, 화성시, 경기도, 대한민국"
"한국미인테라피","경기","경기","화성시-효행구","매송면","37.2554048","126.9086701","OK","어천역","수인선","한국철도공사","경기도 화성시 매송면 화성로 2227-5(어천리)","0.59","","매송면, 효행구, 화성시, 경기도, 대한민국"
"한국미인테라피","경기","경기","화성시-효행구","봉담읍","37.1948200","126.9428800","OK","오목천역","수인선","한국철도공사","경기도 수원시 권선구 삼천병마로 1576(오목천동)","5.67","","봉담읍, 효행구, 화성시, 경기도, 대한민국"
"한국미인테라피","경기","경기","화성시-효행구","비봉면","37.2348300","126.8696200","OK","야목역","수인선","한국철도공사","경기도 화성시 매송면 본오매송로 286(야목리)","3.20","","비봉면, 효행구, 화성시, 경기도, 대한민국"
"한국미인테라피","경기","경기","화성시-효행구","정남면","37.1603631","126.9713854","OK","세마역","경부선","한국철도공사","경기도 오산시 세마역로 88","7.04","","정남면, 효행구, 화성시, 경기도, 대한민국"
"한국미인테라피","서울","서울","강남구","개포동","37.4891184","127.0660366","OK","개포동역","분당선","한국철도공사","서울시 강남구 개포동 지하 420(개포동)","0.00","","개포동, 개포로, 달터마을, 개포2동, 강남구, 서울특별시, 06329, 대한민국"
"한국미인테라피","서울","서울","강남구","논현동","37.5123018","127.0294935","OK","학동역","7호선","서울교통공사","서울특별시 강남구 학동로 지하180(논현동)","0.29","","논현동, 논현1동, 강남구, 서울특별시, 06112, 대한민국"
"한국미인테라피","서울","서울","강남구","대치동","37.4989205","127.0657857","OK","학여울역","3호선","서울교통공사","서울특별시 강남구 남부순환로 지하3104(대치동)","0.51","","대치동, 강남구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","강남구","도곡동","37.4878395","127.0438569","OK","매봉역","3호선","서울교통공사","서울특별시 강남구 남부순환로 지하2744(도곡동)","0.28","","도곡동, 도곡1동, 강남구, 서울특별시, 06274, 대한민국"
"한국미인테라피","서울","서울","강남구","삼성동","37.5152233","127.0549741","OK","삼성중앙역","수도권  도시철도 9호선","서울시메트로9호선㈜","서울특별시 강남구 봉은사로 501","0.29","","삼성동, 강남구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","강남구","세곡동","37.4708898","127.1033677","OK","수서역","3호선","서울교통공사","서울특별시 강남구 광평로 지하270(수서동)","1.85","","세곡동, 강남구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","강남구","수서동","37.4844500","127.0983800","OK","수서역","분당선","한국철도공사","서울시 강남구 광평로 지하 270(수서동)","0.43","","수서동, 강남구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","강남구","신사동","37.5223206","127.0277019","OK","압구정역","3호선","서울교통공사","서울특별시 강남구 압구정로 지하172(신사동)","0.43","","신사동, 강남구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","강남구","압구정동","37.5300432","127.0313346","OK","압구정역","3호선","서울교통공사","서울특별시 강남구 압구정로 지하172(신사동)","0.50","","압구정동, 강남구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","강남구","역삼동","37.4998800","127.0385600","OK","역삼역","2호선","서울교통공사","서울특별시 강남구 테헤란로 지하156(역삼동)","0.21","","역삼동, 역삼2동, 강남구, 서울특별시, 06220, 대한민국"
"한국미인테라피","서울","서울","강남구","일원동","37.4875400","127.0870500","OK","일원역","3호선","서울교통공사","서울특별시 강남구 일원로 지하121(일원동)","0.48","","일원동, 일원본동, 강남구, 서울특별시, 06351, 대한민국"
"한국미인테라피","서울","서울","강남구","일원본동","37.4827959","127.0861900","OK","일원역","3호선","서울교통공사","서울특별시 강남구 일원로 지하121(일원동)","0.22","","일원본동, 강남구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","강남구","청담동","37.5257536","127.0523217","OK","청담역","7호선","서울교통공사","서울특별시 강남구 학동로 지하508(청담동)","0.74","","청담동, 강남구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","강동구","강일동","37.5672300","127.1713000","OK","강일역","5호선","서울교통공사","서울특별시 강동구 고덕로 지하456(강일동)","1.16","","강일동, 강동구, 서울특별시, 05211, 대한민국"
"한국미인테라피","서울","서울","강동구","고덕동","37.5652800","127.1576100","OK","고덕역","5호선","서울교통공사","서울특별시 강동구 고덕로 지하253(고덕동)","1.18","","고덕동, 고덕2동, 강동구, 서울특별시, 05203, 대한민국"
"한국미인테라피","서울","서울","강동구","길동","37.5383683","127.1402049","OK","길동역","5호선","서울교통공사","서울특별시 강동구 양재대로 지하1480(길동)","0.04","","길동, 양재대로, 길동, 강동구, 서울특별시, 05342, 대한민국"
"한국미인테라피","서울","서울","강동구","둔촌동","37.5278024","127.1362433","OK","둔촌동역","5호선","서울교통공사","서울특별시 강동구 양재대로 지하1369(둔촌동)","0.00","","둔촌동, 양재대로, 성내3동, 강동구, 서울특별시, 05376, 대한민국"
"한국미인테라피","서울","서울","강동구","명일동","37.5484100","127.1515800","OK","명일역","5호선","서울교통공사","서울특별시 강동구 양재대로 지하1632(명일동)","0.74","","명일동, 명일2동, 강동구, 서울특별시, 05272, 대한민국"
"한국미인테라피","서울","서울","강동구","상일동","37.5567762","127.1667789","OK","상일동역","5호선","서울교통공사","서울특별시 강동구 고덕로 지하359(상일동)","0.04","","상일동, 고덕로, 고덕동, 상일1동, 강동구, 서울특별시, 05224, 대한민국"
"한국미인테라피","서울","서울","강동구","성내동","37.5299800","127.1287500","OK","둔촌동역","5호선","서울교통공사","서울특별시 강동구 양재대로 지하1369(둔촌동)","0.70","","성내동, 성내1동, 강동구, 서울특별시, 05394, 대한민국"
"한국미인테라피","서울","서울","강동구","암사동","37.5582352","127.1308542","OK","암사역사공원역","8호선","서울교통공사","서울시 강동구 아리수로 27번길 2","0.60","","암사동, 암사3동, 강동구, 서울특별시, 05239, 대한민국"
"한국미인테라피","서울","서울","강동구","천호동","37.5429400","127.1273300","OK","천호역","5호선","서울교통공사","서울특별시 강동구 천호대로 지하997(천호동)","0.59","","천호동, 천호2동, 강동구, 서울특별시, 05324, 대한민국"
"한국미인테라피","서울","서울","강북구","미아동","37.6220808","127.0209076","OK","삼양사거리역","우이신설선","우이신설경전철운영㈜","서울특별시 강북구 삼양로 197","0.08","","미아동, 강북구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","강북구","번동","37.6292271","127.0374758","OK","미아역","4호선","서울교통공사","서울특별시 강북구 도봉로 지하198(미아동)","1.04","","번동, 강북구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","강북구","삼각산동","37.6161991","127.0171852","OK","솔샘역","우이신설선","우이신설경전철운영㈜","서울특별시 강북구 솔샘로 지하 189","0.56","","삼각산동, 강북구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","강북구","삼양동","37.6245054","127.0134256","OK","솔샘역","우이신설선","우이신설경전철운영㈜","서울특별시 강북구 솔샘로 지하 189","0.46","","삼양동, 강북구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","강북구","송중동","37.6173962","127.0341128","OK","미아사거리역","4호선","서울교통공사","서울특별시 강북구 도봉로 지하50(미아동)","0.58","","송중동, 강북구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","강북구","송천동","37.6183872","127.0252978","OK","삼양사거리역","우이신설선","우이신설경전철운영㈜","서울특별시 강북구 삼양로 197","0.54","","송천동, 강북구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","강북구","수유동","37.6365970","127.0043825","OK","화계역","우이신설선","우이신설경전철운영㈜","서울특별시 강북구 삼양로 341","1.18","","수유동, 강북구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","강북구","우이동","37.6575291","127.0089505","OK","솔밭공원역","우이신설선","우이신설경전철운영㈜","서울특별시 강북구 삼양로 595","0.41","","우이동, 강북구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","강북구","인수동","37.6370627","127.0012170","OK","가오리역","우이신설선","우이신설경전철운영㈜","서울특별시 강북구 삼양로 426","1.46","","인수동, 강북구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","강서구","가양동","37.5678839","126.8498488","OK","양천향교역","서울 도시철도 9호선","서울특별시 서울시메트로9호선㈜","서울특별시 강서구 양천로 지하341","0.75","","가양동, 강서구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","강서구","공항동","37.5559097","126.7932758","OK","김포공항역","5호선","서울교통공사","서울특별시 강서구 하늘길 지하77(방화동)","0.99","","공항동, 강서구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","강서구","등촌동","37.5520560","126.8615649","OK","등촌역","서울 도시철도 9호선","서울특별시 서울시메트로9호선㈜","서울특별시 강서구 공항대로 지하529","0.30","","등촌동, 강서구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","강서구","발산동","","","OK","","","","","","역미배정",""
"한국미인테라피","서울","서울","강서구","방화동","37.5768200","126.8142200","OK","방화역","5호선","서울교통공사","서울특별시 강서구 금낭화로 지하132(방화동)","0.16","","방화동, 방화3동, 강서구, 서울특별시, 07511, 대한민국"
"한국미인테라피","서울","서울","강서구","염창동","37.5553472","126.8725283","OK","등촌역","서울 도시철도 9호선","서울특별시 서울시메트로9호선㈜","서울특별시 강서구 공항대로 지하529","0.83","","염창동, 강서구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","강서구","우장산동","37.5502949","126.8412122","OK","우장산역","5호선","서울교통공사","서울특별시 강서구 강서로 지하262(화곡동)","0.46","","우장산동, 강서구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","강서구","화곡동","37.5421340","126.8441752","OK","화곡역","5호선","서울교통공사","서울특별시 강서구 화곡로 지하168(화곡동)","0.34","","화곡동, 강서구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","강서구","화곡본동","37.5430162","126.8488954","OK","화곡역","5호선","서울교통공사","서울특별시 강서구 화곡로 지하168(화곡동)","0.76","","화곡본동, 강서구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","관악구","낙성대동","37.4682402","126.9590265","OK","낙성대역","2호선","서울교통공사","서울특별시 관악구 남부순환로 지하1928(봉천동)","1.07","","낙성대동, 관악구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","관악구","난곡동","37.4707433","126.9202974","OK","서울대벤처타운역","수도권 경량도시철도 신림선","남서울경전철 주식회사","서울특별시 관악구 신림로 144 (신림동)","1.22","","난곡동, 관악구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","관악구","난향동","37.4617772","126.9186527","OK","서울대벤처타운역","수도권 경량도시철도 신림선","남서울경전철 주식회사","서울특별시 관악구 신림로 144 (신림동)","1.77","","난향동, 관악구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","관악구","남현동","37.4620535","126.9793641","OK","남태령역","4호선","서울교통공사","서울특별시 서초구 과천대로 지하816(방배동)","0.89","","남현동, 관악구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","관악구","대학동","37.4533083","126.9525963","OK","관악산역","수도권 경량도시철도 신림선","남서울경전철 주식회사","서울특별시 관악구 신림로 23 (신림동)","1.89","","대학동, 관악구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","관악구","미성동","37.4742580","126.9151197","OK","신대방역","2호선","서울교통공사","서울특별시 동작구 대림로 2(신대방동)","1.49","","미성동, 관악구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","관악구","보라매동","37.4909111","126.9318486","OK","당곡역","수도권 경량도시철도 신림선","남서울경전철 주식회사","서울특별시 관악구 보라매로 6 (봉천동)","0.39","","보라매동, 관악구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","관악구","삼성동","37.4633268","126.9292176","OK","서울대벤처타운역","수도권 경량도시철도 신림선","남서울경전철 주식회사","서울특별시 관악구 신림로 144 (신림동)","1.06","","삼성동, 관악구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","관악구","서림동","37.4726426","126.9403939","OK","관악산역","수도권 경량도시철도 신림선","남서울경전철 주식회사","서울특별시 관악구 신림로 23 (신림동)","0.56","","서림동, 관악구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","관악구","서원동","37.4798326","126.9337832","OK","서원역","수도권 경량도시철도 신림선","남서울경전철 주식회사","서울특별시 관악구 신림로 258 (신림동)","0.18","","서원동, 관악구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","관악구","성현동","37.4898358","126.9515644","OK","숭실대입구역","7호선","서울교통공사","서울특별시 동작구 상도로 지하378(상도동)","0.74","","성현동, 관악구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","관악구","신림동","37.4868970","126.9281770","OK","신림역","수도권 경량도시철도 신림선","남서울경전철 주식회사","서울특별시 관악구 남부순환로 지하1614 (신림동)","0.26","","신림동, 관악구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","관악구","신사동","37.4857442","126.9186975","OK","신대방역","2호선","서울교통공사","서울특별시 동작구 대림로 2(신대방동)","0.50","","신사동, 관악구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","관악구","신원동","37.4793846","126.9269359","OK","서원역","수도권 경량도시철도 신림선","남서울경전철 주식회사","서울특별시 관악구 신림로 258 (신림동)","0.57","","신원동, 관악구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","관악구","은천동","37.4873111","126.9430350","OK","봉천역","2호선","서울교통공사","서울특별시 관악구 남부순환로 지하1721(봉천동)","0.56","","은천동, 관악구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","관악구","인헌동","37.4694855","126.9670581","OK","낙성대역","2호선","서울교통공사","서울특별시 관악구 남부순환로 지하1928(봉천동)","0.90","","인헌동, 관악구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","관악구","조원동","37.4831117","126.9079604","OK","구로디지털단지역","2호선","서울교통공사","서울특별시 구로구 도림천로 477(구로동)","0.62","","조원동, 관악구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","관악구","중앙동","37.4840096","126.9507216","OK","서울대입구역","2호선","서울교통공사","서울특별시 관악구 남부순환로 지하1822(봉천동)","0.36","","중앙동, 관악구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","관악구","청룡동","37.4774977","126.9460227","OK","봉천역","2호선","서울교통공사","서울특별시 관악구 남부순환로 지하1721(봉천동)","0.67","","청룡동, 관악구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","관악구","청림동","37.4894120","126.9591931","OK","숭실대입구역","7호선","서울교통공사","서울특별시 동작구 상도로 지하378(상도동)","0.90","","청림동, 관악구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","관악구","행운동","37.4807633","126.9590554","OK","서울대입구역","2호선","서울교통공사","서울특별시 관악구 남부순환로 지하1822(봉천동)","0.56","","행운동, 관악구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","광진구","광장동","37.5476923","127.1047902","OK","광나루역","5호선","서울교통공사","서울특별시 광진구 아차산로 지하571(광장동)","0.29","","광장동, 광진구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","광진구","구의동","37.5444896","127.0874678","OK","구의역","2호선","서울교통공사","서울특별시 광진구 아차산로 384-1(구의동)","0.82","","구의동, 광진구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","광진구","군자동","37.5531697","127.0737738","OK","어린이대공원역","7호선","서울교통공사","서울특별시 광진구 능동로 지하210(화양동)","0.58","","군자동, 광진구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","광진구","능동","37.5544400","127.0815600","OK","군자역","5호선","서울교통공사","서울특별시 광진구 천호대로 지하550(능동)","0.34","","능동, 광진구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","광진구","자양동","37.5316905","127.0749477","OK","자양역","7호선","서울교통공사","서울특별시 광진구 능동로 10(자양동)","0.73","","자양동, 광진구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","광진구","중곡동","37.5634435","127.0880808","OK","중곡역","7호선","서울교통공사","서울특별시 광진구 능동로 지하417(중곡동)","0.43","","중곡동, 광진구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","광진구","화양동","37.5435296","127.0721435","OK","건대입구역","7호선","서울교통공사","서울특별시 광진구 능동로 지하110(화양동)","0.31","","화양동, 광진구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","구로구","가리봉동","37.4838745","126.8889756","OK","남구로역","7호선","서울교통공사","서울특별시 구로구 도림로 지하7(구로동) ","0.29","","가리봉동, 구로구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","구로구","개봉동","37.4946193","126.8562104","OK","개봉역","경인선","한국철도공사","서울시 구로구 경인로 40길 47","0.20","","개봉동, 구로구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","구로구","고척동","37.5023851","126.8628501","OK","구일역","경인선","한국철도공사","서울시 구로구 구일로 133","0.91","","고척동, 구로구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","구로구","구로동","37.4945849","126.8845477","OK","대림역","2호선","서울교통공사","서울특별시 구로구 도림천로 351(구로동)","0.93","","구로동, 구로2동, 구로구, 서울특별시, 08285, 대한민국"
"한국미인테라피","서울","서울","구로구","수궁동","37.4995850","126.8271431","OK","온수역","경인선","한국철도공사","서울시 구로구 부일로 872","0.88","","수궁동, 구로구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","구로구","신도림동","37.5105701","126.8831597","OK","도림천역","2호선","서울교통공사","서울특별시 구로구 경인로67길 160(신도림동)","0.45","","신도림동, 구로구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","구로구","오류동","37.4943466","126.8445367","OK","오류동역","경인선","한국철도공사","서울시 구로구 경인로 20길 13","0.01","","오류동, 13, 경인로20길, 오류1동, 구로구, 서울특별시, 08272, 대한민국"
"한국미인테라피","서울","서울","구로구","항동","37.4813204","126.8244434","OK","온수역","7호선","서울교통공사","서울특별시 구로구 경인로3길 지하64(온수동)","1.20","","항동, 오류2동, 구로구, 서울특별시, 08361, 대한민국"
"한국미인테라피","서울","서울","금천구","가산동","37.4753253","126.8863954","OK","가산디지털단지역","7호선","서울교통공사","서울특별시 금천구 벚꽃로 309(가산동)","0.65","","가산동, 금천구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","금천구","독산동","37.4683990","126.8979571","OK","독산역","경부선","한국철도공사","서울시 금천구 벚꽃로 115","0.79","","독산동, 독산4동, 금천구, 서울특별시, 08579, 대한민국"
